carrier,product,state,age,sex,smoker,face_amount,health_class,monthly_premium,rank_in_quote,is_best,is_mvi_appointed,integrity_carrier,integrity_product,harvest_batch_id,source_date
transamerica,immediate_solution_standard,NE,7,male,0,15000,standard_nt,25.1,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,7,male,0,25000,standard_nt,35.44,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,7,male,0,25000,standard_nt,39.43,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,7,male,0,40000,standard_nt,54.53,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,7,male,0,40000,standard_nt,60.92,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,7,male,0,50000,standard_nt,67.26,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,7,male,0,50000,standard_nt,75.25,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,7,female,0,5000,standard_nt,19.96,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,7,female,0,5000,standard_nt,21.07,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,7,female,0,10000,standard_nt,47.21,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,7,female,0,10000,standard_nt,50.17,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,male,0,5000,standard_nt,10.11,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,male,0,5000,standard_nt,10.97,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,male,0,10000,standard_nt,16.62,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,male,0,10000,standard_nt,18.33,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,male,0,15000,standard_nt,23.12,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,male,0,15000,standard_nt,25.69,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,male,0,25000,standard_nt,36.12,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,male,0,25000,standard_nt,40.42,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,male,0,40000,standard_nt,55.63,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,male,0,40000,standard_nt,62.5,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,male,0,50000,standard_nt,68.64,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,male,0,50000,standard_nt,77.23,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,female,0,5000,standard_nt,20.22,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,female,0,5000,standard_nt,21.39,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,female,0,10000,standard_nt,47.9,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,female,0,10000,standard_nt,51.03,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,8,female,0,50000,standard_nt,16.87,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,8,female,0,50000,standard_nt,18.72,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,male,0,5000,standard_nt,36.77,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,male,0,5000,standard_nt,41.38,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,male,0,10000,standard_nt,16.87,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,male,0,10000,standard_nt,18.72,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,male,0,15000,standard_nt,23.5,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,male,0,15000,standard_nt,26.27,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,male,0,50000,standard_nt,59.79,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,male,0,50000,standard_nt,63.91,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,female,0,5000,standard_nt,9.23,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,female,0,5000,standard_nt,9.64,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,female,0,10000,standard_nt,14.85,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,female,0,10000,standard_nt,15.67,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,female,0,15000,standard_nt,20.46,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,female,0,15000,standard_nt,21.7,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,female,0,25000,standard_nt,31.7,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,female,0,25000,standard_nt,33.76,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,female,0,40000,standard_nt,48.55,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,female,0,40000,standard_nt,51.85,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,9,female,0,50000,standard_nt,59.79,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,9,female,0,50000,standard_nt,63.91,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,10,female,0,10000,standard_nt,15.0,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,10,female,0,10000,standard_nt,15.88,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,10,female,0,15000,standard_nt,20.7,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,10,female,0,15000,standard_nt,22.01,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,10,female,0,25000,standard_nt,32.09,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,10,female,0,25000,standard_nt,34.28,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,male,0,5000,standard_nt,73.06,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,male,0,5000,standard_nt,84.66,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,male,0,15000,standard_nt,25.04,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,male,0,15000,standard_nt,28.98,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,male,0,25000,standard_nt,17.9,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,male,0,25000,standard_nt,20.52,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,male,0,40000,standard_nt,39.32,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,male,0,40000,standard_nt,45.89,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,female,0,5000,standard_nt,9.41,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,female,0,5000,standard_nt,9.88,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,female,0,10000,standard_nt,15.22,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,female,0,10000,standard_nt,16.14,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,female,0,15000,standard_nt,21.02,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,female,0,15000,standard_nt,22.41,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,female,0,25000,standard_nt,32.62,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,female,0,25000,standard_nt,34.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,female,0,40000,standard_nt,50.03,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,female,0,40000,standard_nt,53.74,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,11,female,0,50000,standard_nt,61.64,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,11,female,0,50000,standard_nt,66.27,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,13,male,0,10000,standard_nt,18.64,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,13,male,0,10000,standard_nt,21.91,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,13,male,0,15000,standard_nt,41.19,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,13,male,0,15000,standard_nt,49.35,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,13,male,0,25000,standard_nt,78.77,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,13,male,0,25000,standard_nt,95.09,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,13,female,0,5000,standard_nt,33.12,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,13,female,0,5000,standard_nt,35.65,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,13,female,0,10000,standard_nt,15.41,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,13,female,0,10000,standard_nt,16.43,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,13,female,0,15000,standard_nt,21.31,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,13,female,0,15000,standard_nt,22.83,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,13,female,0,25000,standard_nt,33.12,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,13,female,0,25000,standard_nt,35.65,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,male,0,5000,standard_nt,11.31,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,male,0,5000,standard_nt,13.11,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,male,0,10000,standard_nt,19.01,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,male,0,10000,standard_nt,22.61,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,male,0,15000,standard_nt,26.71,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,male,0,15000,standard_nt,32.11,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,male,0,25000,standard_nt,42.11,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,male,0,25000,standard_nt,51.11,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,male,0,40000,standard_nt,65.22,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,male,0,40000,standard_nt,79.61,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,female,0,5000,standard_nt,9.73,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,female,0,5000,standard_nt,10.28,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,female,0,10000,standard_nt,15.84,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,female,0,10000,standard_nt,16.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,female,0,15000,standard_nt,21.96,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,female,0,15000,standard_nt,23.61,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,female,0,25000,standard_nt,34.19,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,female,0,25000,standard_nt,36.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,female,0,40000,standard_nt,52.54,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,female,0,40000,standard_nt,56.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,14,female,0,50000,standard_nt,64.77,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,14,female,0,50000,standard_nt,70.27,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,male,0,5000,standard_nt,11.39,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,male,0,5000,standard_nt,13.24,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,male,0,10000,standard_nt,19.18,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,male,0,10000,standard_nt,22.88,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,male,0,15000,standard_nt,26.96,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,male,0,15000,standard_nt,32.51,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,male,0,25000,standard_nt,42.52,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,male,0,25000,standard_nt,51.78,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,male,0,40000,standard_nt,65.87,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,male,0,40000,standard_nt,80.68,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,male,0,50000,standard_nt,81.44,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,male,0,50000,standard_nt,99.95,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,female,0,5000,standard_nt,9.73,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,female,0,5000,standard_nt,10.28,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,female,0,10000,standard_nt,15.84,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,female,0,10000,standard_nt,16.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,female,0,15000,standard_nt,21.96,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,female,0,15000,standard_nt,23.61,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,female,0,25000,standard_nt,34.19,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,female,0,25000,standard_nt,36.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,female,0,40000,standard_nt,52.54,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,female,0,40000,standard_nt,56.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,15,female,0,50000,standard_nt,34.19,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,15,female,0,50000,standard_nt,36.94,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,male,0,5000,standard_nt,11.43,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,male,0,5000,standard_nt,13.28,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,male,0,10000,standard_nt,19.24,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,male,0,10000,standard_nt,22.95,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,male,0,15000,standard_nt,27.06,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,male,0,15000,standard_nt,32.63,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,male,0,25000,standard_nt,42.69,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,male,0,25000,standard_nt,51.97,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,male,0,40000,standard_nt,66.15,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,male,0,40000,standard_nt,80.99,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,female,0,5000,standard_nt,9.76,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,female,0,5000,standard_nt,10.34,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,female,0,10000,standard_nt,15.92,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,female,0,10000,standard_nt,17.08,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,female,0,15000,standard_nt,22.07,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,female,0,15000,standard_nt,23.81,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,female,0,25000,standard_nt,34.38,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,female,0,25000,standard_nt,37.28,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,female,0,40000,standard_nt,52.85,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,female,0,40000,standard_nt,57.49,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,16,female,0,50000,standard_nt,65.16,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,16,female,0,50000,standard_nt,70.96,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,17,male,0,5000,standard_nt,11.43,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,17,male,0,5000,standard_nt,13.28,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,17,male,0,10000,standard_nt,19.24,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,17,male,0,10000,standard_nt,22.95,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
transamerica,immediate_solution_preferred,NE,17,male,0,15000,standard_nt,27.06,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-14,2026-08-14
transamerica,immediate_solution_standard,NE,17,male,0,15000,standard_nt,32.63,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-14,2026-08-14
